country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Bulgaria,BG,2020-31,GISAID,1524,1,0.1,True,Other,1,1.0,100.0
Bulgaria,BG,2020-31,GISAID,1524,1,0.1,True,UNK,0,,
Bulgaria,BG,2020-31,GISAID,1524,1,0.1,True,XD,0,1.0,0.0
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,B.1.1.529,0,4.0,0.0
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,B.1.617.2,0,4.0,0.0
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,BA.4,0,4.0,0.0
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,BA.5,0,4.0,0.0
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,Other,4,4.0,100.0
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,UNK,0,,
Bulgaria,BG,2020-32,GISAID,1507,4,0.3,True,XD,0,4.0,0.0
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,Other,2,2.0,100.0
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,UNK,0,,
Bulgaria,BG,2020-33,GISAID,990,2,0.2,True,XD,0,2.0,0.0
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,Other,2,2.0,100.0
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,UNK,0,,
Bulgaria,BG,2020-34,GISAID,894,2,0.2,True,XD,0,2.0,0.0
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,B.1.1.529,0,1.0,0.0
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,B.1.617.2,0,1.0,0.0
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,BA.4,0,1.0,0.0
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,BA.5,0,1.0,0.0
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,Other,1,1.0,100.0
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,UNK,0,,
Bulgaria,BG,2020-35,GISAID,937,1,0.1,True,XD,0,1.0,0.0
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,Other,2,2.0,100.0
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,UNK,0,,
Bulgaria,BG,2020-36,GISAID,886,2,0.2,True,XD,0,2.0,0.0
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,B.1.1.529,0,3.0,0.0
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,B.1.617.2,0,3.0,0.0
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,BA.4,0,3.0,0.0
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,BA.5,0,3.0,0.0
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,Other,3,3.0,100.0
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,UNK,0,,
Bulgaria,BG,2020-37,GISAID,841,3,0.4,True,XD,0,3.0,0.0
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,Other,2,2.0,100.0
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,UNK,0,,
Bulgaria,BG,2020-38,GISAID,928,2,0.2,True,XD,0,2.0,0.0
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,Other,2,2.0,100.0
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,UNK,0,,
Bulgaria,BG,2020-39,GISAID,1178,2,0.2,True,XD,0,2.0,0.0
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,Other,2,2.0,100.0
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,UNK,0,,
Bulgaria,BG,2020-40,GISAID,1521,2,0.1,True,XD,0,2.0,0.0
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,B.1.1.529,0,0.0,
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,B.1.617.2,0,0.0,
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,BA.4,0,0.0,
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,BA.5,0,0.0,
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,Other,0,0.0,
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,UNK,0,,
Bulgaria,BG,2020-41,GISAID,2801,0,0.0,True,XD,0,0.0,
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,B.1.1.529,0,1.0,0.0
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,B.1.617.2,0,1.0,0.0
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,BA.4,0,1.0,0.0
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,BA.5,0,1.0,0.0
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,Other,1,1.0,100.0
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,UNK,0,,
Bulgaria,BG,2020-42,GISAID,4789,1,0.0,True,XD,0,1.0,0.0
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,B.1.1.529,0,1.0,0.0
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,B.1.617.2,0,1.0,0.0
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,BA.4,0,1.0,0.0
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,BA.5,0,1.0,0.0
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,Other,1,1.0,100.0
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,UNK,0,,
Bulgaria,BG,2020-43,GISAID,8454,1,0.0,True,XD,0,1.0,0.0
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,B.1.1.529,0,3.0,0.0
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,B.1.617.2,0,3.0,0.0
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,BA.4,0,3.0,0.0
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,BA.5,0,3.0,0.0
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,Other,3,3.0,100.0
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,UNK,0,,
Bulgaria,BG,2020-44,GISAID,15282,3,0.0,True,XD,0,3.0,0.0
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,B.1.1.529,0,2.0,0.0
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,B.1.617.2,0,2.0,0.0
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,BA.4,0,2.0,0.0
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,BA.5,0,2.0,0.0
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,Other,2,2.0,100.0
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,UNK,0,,
Bulgaria,BG,2020-45,GISAID,21641,2,0.0,True,XD,0,2.0,0.0
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,B.1.1.529,0,1.0,0.0
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,B.1.617.2,0,1.0,0.0
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,BA.4,0,1.0,0.0
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,BA.5,0,1.0,0.0
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,Other,1,1.0,100.0
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,UNK,0,,
Bulgaria,BG,2020-46,GISAID,22950,1,0.0,True,XD,0,1.0,0.0
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,B.1.1.529,0,4.0,0.0
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,B.1.617.2,0,4.0,0.0
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,BA.4,0,4.0,0.0
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,BA.5,0,4.0,0.0
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,Other,4,4.0,100.0
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,UNK,0,,
Bulgaria,BG,2020-47,GISAID,23262,4,0.0,True,XD,0,4.0,0.0
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,B.1.1.529,0,1.0,0.0
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,B.1.617.2,0,1.0,0.0
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,BA.4,0,1.0,0.0
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,BA.5,0,1.0,0.0
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,Other,1,1.0,100.0
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,UNK,0,,
Bulgaria,BG,2020-48,GISAID,21050,1,0.0,True,XD,0,1.0,0.0
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,B.1.1.529,0,6.0,0.0
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,B.1.617.2,0,6.0,0.0
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,BA.4,0,6.0,0.0
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,BA.5,0,6.0,0.0
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,Other,6,6.0,100.0
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,UNK,0,,
Bulgaria,BG,2020-49,GISAID,19097,6,0.0,True,XD,0,6.0,0.0
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,B.1.1.529,0,24.0,0.0
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,B.1.617.2,0,24.0,0.0
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,BA.4,0,24.0,0.0
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,BA.5,0,24.0,0.0
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,Other,24,24.0,100.0
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,UNK,0,,
Bulgaria,BG,2020-50,GISAID,18108,25,0.1,True,XD,0,24.0,0.0
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,B.1.1.529,0,25.0,0.0
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,B.1.617.2,0,25.0,0.0
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,BA.4,0,25.0,0.0
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,BA.5,0,25.0,0.0
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,Other,25,25.0,100.0
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,UNK,0,,
Bulgaria,BG,2020-51,GISAID,12077,25,0.2,True,XD,0,25.0,0.0
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,B.1.1.529,0,15.0,0.0
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,B.1.617.2,0,15.0,0.0
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,BA.4,0,15.0,0.0
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,BA.5,0,15.0,0.0
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,Other,15,15.0,100.0
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,UNK,0,,
Bulgaria,BG,2020-52,GISAID,6355,15,0.2,True,XD,0,15.0,0.0
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,B.1.1.529,0,23.0,0.0
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,B.1.617.2,0,23.0,0.0
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,BA.4,0,23.0,0.0
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,BA.5,0,23.0,0.0
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,Other,23,23.0,100.0
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,UNK,0,,
Bulgaria,BG,2020-53,GISAID,5496,24,0.4,True,XD,0,23.0,0.0
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,B.1.1.529,0,55.0,0.0
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,B.1.617.2,0,55.0,0.0
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,BA.4,0,55.0,0.0
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,BA.5,0,55.0,0.0
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,Other,55,55.0,100.0
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,UNK,0,,
Bulgaria,BG,2021-01,GISAID,5526,56,1.0,True,XD,0,55.0,0.0
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,B.1.1.529,0,36.0,0.0
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,B.1.617.2,0,36.0,0.0
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,BA.4,0,36.0,0.0
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,BA.5,0,36.0,0.0
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,Other,36,36.0,100.0
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,UNK,0,,
Bulgaria,BG,2021-02,GISAID,3330,36,1.1,True,XD,0,36.0,0.0
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,B.1.1.529,0,56.0,0.0
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,B.1.617.2,0,56.0,0.0
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,BA.4,0,56.0,0.0
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,BA.5,0,56.0,0.0
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,Other,56,56.0,100.0
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,UNK,0,,
Bulgaria,BG,2021-03,GISAID,2960,56,1.9,True,XD,0,56.0,0.0
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,B.1.1.529,0,82.0,0.0
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,B.1.617.2,0,82.0,0.0
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,BA.4,0,82.0,0.0
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,BA.5,0,82.0,0.0
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,Other,82,82.0,100.0
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,UNK,0,,
Bulgaria,BG,2021-04,GISAID,3922,83,2.1,True,XD,0,82.0,0.0
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,B.1.1.529,0,136.0,0.0
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,B.1.617.2,0,136.0,0.0
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,BA.4,0,136.0,0.0
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,BA.5,0,136.0,0.0
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,Other,136,136.0,100.0
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,UNK,0,,
Bulgaria,BG,2021-05,GISAID,4934,137,2.8,True,XD,0,136.0,0.0
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,B.1.1.529,0,123.0,0.0
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,B.1.617.2,0,123.0,0.0
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,BA.4,0,123.0,0.0
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,BA.5,0,123.0,0.0
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,Other,123,123.0,100.0
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,UNK,0,,
Bulgaria,BG,2021-06,GISAID,5964,123,2.1,True,XD,0,123.0,0.0
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,B.1.1.529,0,128.0,0.0
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,B.1.617.2,0,128.0,0.0
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,BA.4,0,128.0,0.0
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,BA.5,0,128.0,0.0
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,Other,128,128.0,100.0
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,UNK,0,,
Bulgaria,BG,2021-07,GISAID,6923,128,1.8,True,XD,0,128.0,0.0
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,B.1.1.529,0,147.0,0.0
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,B.1.617.2,0,147.0,0.0
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,BA.4,0,147.0,0.0
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,BA.5,0,147.0,0.0
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,Other,147,147.0,100.0
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,UNK,0,,
Bulgaria,BG,2021-08,GISAID,10267,147,1.4,True,XD,0,147.0,0.0
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,B.1.1.529,0,260.0,0.0
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,B.1.617.2,0,260.0,0.0
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,BA.4,0,260.0,0.0
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,BA.5,0,260.0,0.0
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,Other,260,260.0,100.0
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,UNK,0,,
Bulgaria,BG,2021-09,GISAID,13105,260,2.0,True,XD,0,260.0,0.0
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,B.1.1.529,0,280.0,0.0
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,B.1.617.2,0,280.0,0.0
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,BA.4,0,280.0,0.0
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,BA.5,0,280.0,0.0
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,Other,280,280.0,100.0
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,UNK,0,,
Bulgaria,BG,2021-10,GISAID,18067,280,1.5,True,XD,0,280.0,0.0
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,B.1.1.529,0,351.0,0.0
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,B.1.617.2,0,351.0,0.0
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,BA.4,0,351.0,0.0
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,BA.5,0,351.0,0.0
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,Other,351,351.0,100.0
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,UNK,0,,
Bulgaria,BG,2021-11,GISAID,24602,351,1.4,True,XD,0,351.0,0.0
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,B.1.1.529,0,309.0,0.0
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,B.1.617.2,0,309.0,0.0
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,BA.4,0,309.0,0.0
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,BA.5,0,309.0,0.0
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,Other,309,309.0,100.0
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,UNK,0,,
Bulgaria,BG,2021-12,GISAID,25290,309,1.2,True,XD,0,309.0,0.0
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,B.1.1.529,0,248.0,0.0
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,B.1.617.2,0,248.0,0.0
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,BA.4,0,248.0,0.0
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,BA.5,0,248.0,0.0
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,Other,248,248.0,100.0
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,UNK,0,,
Bulgaria,BG,2021-13,GISAID,24489,248,1.0,True,XD,0,248.0,0.0
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,B.1.1.529,0,207.0,0.0
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,B.1.617.2,1,207.0,0.5
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,BA.4,0,207.0,0.0
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,BA.5,0,207.0,0.0
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,Other,206,207.0,99.5
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,UNK,0,,
Bulgaria,BG,2021-14,GISAID,19272,207,1.1,True,XD,0,207.0,0.0
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,B.1.1.529,0,164.0,0.0
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,B.1.617.2,0,164.0,0.0
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,BA.4,0,164.0,0.0
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,BA.5,0,164.0,0.0
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,Other,164,164.0,100.0
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,UNK,0,,
Bulgaria,BG,2021-15,GISAID,14432,164,1.1,True,XD,0,164.0,0.0
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,B.1.1.529,0,138.0,0.0
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,B.1.617.2,0,138.0,0.0
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,BA.4,0,138.0,0.0
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,BA.5,0,138.0,0.0
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,Other,138,138.0,100.0
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,UNK,0,,
Bulgaria,BG,2021-16,GISAID,11137,138,1.2,True,XD,0,138.0,0.0
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,B.1.1.529,0,115.0,0.0
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,B.1.617.2,0,115.0,0.0
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,BA.4,0,115.0,0.0
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,BA.5,0,115.0,0.0
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,Other,115,115.0,100.0
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,UNK,0,,
Bulgaria,BG,2021-17,GISAID,7746,115,1.5,True,XD,0,115.0,0.0
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,B.1.1.529,0,78.0,0.0
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,B.1.617.2,0,78.0,0.0
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,BA.4,0,78.0,0.0
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,BA.5,0,78.0,0.0
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,Other,78,78.0,100.0
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,UNK,0,,
Bulgaria,BG,2021-18,GISAID,5115,78,1.5,True,XD,0,78.0,0.0
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,B.1.1.529,0,40.0,0.0
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,B.1.617.2,0,40.0,0.0
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,BA.4,0,40.0,0.0
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,BA.5,0,40.0,0.0
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,Other,40,40.0,100.0
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,UNK,0,,
Bulgaria,BG,2021-19,GISAID,4080,40,1.0,True,XD,0,40.0,0.0
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,B.1.1.529,0,18.0,0.0
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,B.1.617.2,0,18.0,0.0
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,BA.4,0,18.0,0.0
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,BA.5,0,18.0,0.0
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,Other,18,18.0,100.0
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,UNK,0,,
Bulgaria,BG,2021-20,GISAID,2524,18,0.7,True,XD,0,18.0,0.0
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,B.1.1.529,0,20.0,0.0
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,B.1.617.2,0,20.0,0.0
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,BA.4,0,20.0,0.0
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,BA.5,0,20.0,0.0
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,Other,20,20.0,100.0
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,UNK,0,,
Bulgaria,BG,2021-21,GISAID,1656,20,1.2,True,XD,0,20.0,0.0
Bulgaria,BG,2021-22,GISAID,1205,52,4.3,True,B.1.1.529,0,52.0,0.0
Bulgaria,BG,2021-22,GISAID,1205,52,4.3,True,B.1.617.2,0,52.0,0.0
Bulgaria,BG,2021-22,GISAID,1205,52,4.3,True,BA.4,0,52.0,0.0
Bulgaria,BG,2021-22,GISAID,1205,52,4.3,True,BA.5,0,52.0,0.0
